epsilon,shokri_mi_adv,attack_adv,tpr,fpr,run
1.5,0.2467584054475812,0.619935460738616,[0.         0.63773585 1.        ],[0.         0.39097744 1.        ],42
1.5,0.2241310824230387,0.6105613794454786,[0.         0.61886792 1.        ],[0.         0.39473684 1.        ],43
1.5,0.21322173357923102,0.5873329459616502,[0.         0.71698113 1.        ],[0.        0.5037594 1.       ],44
1.5,0.3710455383742374,0.6809658894347195,[0.         0.69811321 1.        ],[0.         0.32706767 1.        ],45
1.5,0.3708894878706199,0.6967963386727689,[0.         0.65660377 1.        ],[0.         0.28571429 1.        ],46
1.5,0.39354518371400193,0.7023384049831513,[0.         0.68301887 1.        ],[0.         0.28947368 1.        ],47
1.5,0.35580933465739817,0.6903218952512482,[0.         0.64528302 1.        ],[0.         0.28947368 1.        ],48
1.5,0.27294651723648744,0.6460230722525805,[0.         0.60377358 1.        ],[0.         0.33082707 1.        ],49
2.0,0.21681089516243435,0.5962247994660823,[0.         0.67169811 1.        ],[0.         0.45488722 1.        ],0
2.0,0.2017023691303731,0.5913541854069753,[0.         0.65283019 1.        ],[0.         0.45112782 1.        ],1
2.0,0.24690026954177896,0.61181640625,[0.        0.6754717 1.       ],[0.         0.42857143 1.        ],2
2.0,0.3898567172648602,0.6922528018357095,[0.         0.70188679 1.        ],[0.         0.31203008 1.        ],3
2.0,0.26548446588168534,0.6365307730469547,[0.         0.61886792 1.        ],[0.         0.35338346 1.        ],4
2.0,0.28849482196056175,0.6211399161265726,[0.         0.73962264 1.        ],[0.         0.45112782 1.        ],5
